kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,education,occupation,travtime,car_use,bluebook,tif,car_type,red_car,oldclaim,clm_freq,revoked,mvr_pts,clm_amt,car_age,claim_flag,urbanicity
0,40.0,0,10.0,78914.0,False,229055.0,False,female,Bachelors,Manager,36,Private,5500.0,10,SUV,no,6803.0,2,No,6,0.0,10.0,0,Urban
0,39.0,0,6.0,77125.0,False,210840.0,True,female,Bachelors,Clerical,49,Private,9570.0,7,Sports Car,no,0.0,0,No,1,0.0,13.0,0,Urban
0,49.0,0,,38326.0,False,133010.0,True,male,Masters,Lawyer,5,Private,10230.0,4,Pickup,yes,0.0,0,No,0,0.0,17.0,0,Urban
0,38.0,0,14.0,25835.0,False,109685.0,True,male,High School,Clerical,29,Private,8490.0,6,Pickup,yes,0.0,0,No,1,0.0,12.0,0,Urban
0,42.0,0,12.0,47660.0,False,180206.0,True,male,Masters,Professional,31,Private,11940.0,7,Pickup,yes,974.0,2,No,6,0.0,18.0,0,Urban
0,42.0,0,10.0,123143.0,False,306368.0,False,female,Masters,Manager,16,Private,24930.0,4,Minivan,no,0.0,0,No,3,0.0,14.0,0,Urban
0,49.0,0,8.0,22059.0,False,123924.0,True,female,below High School,Clerical,24,Commercial,21990.0,11,Pickup,no,0.0,0,No,1,0.0,1.0,0,Urban
1,36.0,1,12.0,50750.0,True,0.0,False,female,Masters,Manager,26,Private,10170.0,7,SUV,no,5877.0,3,No,7,0.0,14.0,0,Urban
0,34.0,1,10.0,23571.0,True,0.0,False,male,High School,Clerical,35,Commercial,12180.0,7,Pickup,yes,0.0,0,No,0,0.0,7.0,0,Urban
0,49.0,0,0.0,0.0,False,79913.0,True,female,PhD,Home Maker,29,Private,18110.0,7,SUV,no,0.0,0,No,1,0.0,1.0,0,Urban
0,52.0,0,12.0,35631.0,False,155972.0,True,male,High School,Clerical,39,Private,6040.0,10,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,50.0,0,11.0,129234.0,False,0.0,False,male,PhD,Doctor,37,Private,21200.0,4,Van,yes,0.0,0,No,0,0.0,,0,Urban
0,53.0,0,12.0,,False,0.0,False,female,below High School,Clerical,16,Private,11650.0,10,SUV,no,6175.0,1,No,2,0.0,7.0,0,Urban
0,55.0,0,14.0,55409.0,False,162237.0,True,male,Bachelors,Blue Collar,45,Commercial,27890.0,4,Panel Truck,no,0.0,0,No,0,0.0,14.0,0,Rural
1,40.0,2,12.0,35260.0,False,141167.0,True,female,below High School,Blue Collar,30,Private,9740.0,7,SUV,no,2235.0,1,No,8,0.0,1.0,0,Urban
0,40.0,4,15.0,48067.0,True,186025.0,False,female,Bachelors,Clerical,21,Private,18120.0,8,Minivan,no,0.0,0,No,0,0.0,8.0,0,Urban
0,45.0,2,12.0,64867.0,False,210631.0,True,female,Masters,Lawyer,21,Private,12490.0,1,SUV,no,0.0,0,No,0,0.0,10.0,0,Urban
0,80.0,2,23.0,97716.0,False,389344.0,True,male,Bachelors,Professional,14,Private,15920.0,13,Minivan,yes,0.0,0,No,2,0.0,10.0,0,Urban
0,48.0,0,10.0,39613.0,False,159534.0,True,male,High School,Blue Collar,48,Commercial,8460.0,10,Pickup,yes,7437.0,2,No,6,0.0,1.0,0,Urban
0,37.0,0,11.0,,False,,False,male,High School,Student,69,Private,14130.0,1,Minivan,yes,0.0,0,No,1,0.0,,0,Rural
0,40.0,0,11.0,49780.0,False,0.0,False,female,below High School,Clerical,52,Private,10500.0,6,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Rural
0,26.0,3,9.0,33283.0,False,104323.0,True,male,Bachelors,Blue Collar,37,Commercial,7690.0,10,Pickup,no,0.0,0,No,2,2214.0,16.0,1,Urban
0,45.0,0,11.0,60845.0,False,0.0,False,female,Bachelors,Manager,31,Private,24260.0,4,Minivan,no,0.0,0,No,0,0.0,18.0,0,Urban
0,46.0,0,7.0,26697.0,False,134863.0,True,female,below High School,Clerical,43,Private,15080.0,6,SUV,no,0.0,0,Yes,4,0.0,1.0,0,Urban
0,42.0,0,12.0,136344.0,False,0.0,False,female,PhD,Doctor,45,Private,13160.0,1,Sports Car,no,0.0,0,No,0,6087.0,17.0,1,Urban
0,36.0,0,7.0,70313.0,False,211506.0,True,female,Bachelors,Professional,55,Private,14960.0,6,Minivan,no,7650.0,3,No,5,0.0,4.0,0,Urban
0,45.0,3,15.0,23773.0,True,0.0,False,female,High School,Home Maker,9,Commercial,34510.0,7,Van,no,0.0,0,No,0,0.0,1.0,0,Rural
0,52.0,0,11.0,115713.0,False,327167.0,False,female,Bachelors,Professional,28,Private,21660.0,6,Sports Car,no,0.0,0,No,0,0.0,11.0,0,Rural
0,41.0,0,8.0,55364.0,False,0.0,False,male,High School,Clerical,17,Commercial,31390.0,1,Panel Truck,yes,0.0,0,No,3,0.0,1.0,0,Rural
0,36.0,0,14.0,27693.0,False,130324.0,True,female,below High School,Clerical,37,Private,11300.0,10,Sports Car,no,19385.0,1,No,4,0.0,7.0,0,Urban
0,56.0,0,0.0,0.0,False,103058.0,True,female,Bachelors,Home Maker,29,Private,27890.0,13,SUV,no,25147.0,2,No,0,0.0,9.0,0,Urban
1,53.0,1,0.0,0.0,False,0.0,True,female,below High School,Student,34,Private,1500.0,10,Sports Car,no,1175.0,3,No,2,0.0,7.0,0,Rural
0,39.0,0,12.0,32936.0,False,169721.0,False,female,High School,Clerical,12,Private,1500.0,6,SUV,no,0.0,0,No,0,3894.0,7.0,1,Urban
0,38.0,0,11.0,33151.0,False,184852.0,True,female,Bachelors,Professional,31,Private,11530.0,13,SUV,no,0.0,0,No,0,0.0,9.0,0,Rural
1,45.0,3,0.0,0.0,True,0.0,False,male,High School,Home Maker,36,Private,16510.0,4,Minivan,no,17445.0,3,Yes,0,2659.0,1.0,1,Urban
0,46.0,0,14.0,24575.0,False,176282.0,True,female,High School,Home Maker,73,Private,8560.0,10,Sports Car,no,0.0,0,No,0,0.0,9.0,0,Rural
0,43.0,2,16.0,32546.0,False,200891.0,True,male,below High School,Clerical,49,Private,5800.0,10,Minivan,yes,0.0,0,No,1,0.0,5.0,0,Urban
1,54.0,1,0.0,0.0,True,0.0,False,female,Bachelors,Home Maker,21,Private,18820.0,6,SUV,no,5537.0,1,No,6,0.0,9.0,0,Urban
0,55.0,0,16.0,163158.0,False,431809.0,True,male,Masters,,44,Commercial,23320.0,10,Panel Truck,no,0.0,0,No,3,0.0,19.0,0,Urban
0,61.0,0,10.0,58212.0,False,226638.0,True,female,below High School,Blue Collar,37,Private,13420.0,1,Sports Car,no,3573.0,3,No,3,0.0,1.0,0,Rural
0,50.0,0,7.0,73308.0,False,240645.0,False,male,Masters,Lawyer,38,Private,18720.0,7,Van,no,0.0,0,No,2,0.0,19.0,0,Rural
0,62.0,0,12.0,22181.0,False,185459.0,False,female,High School,Clerical,24,Private,17880.0,7,Sports Car,no,9873.0,3,No,5,3705.0,1.0,1,Urban
0,53.0,0,15.0,84345.0,False,264549.0,True,female,Bachelors,Manager,36,Private,9930.0,4,SUV,no,0.0,0,No,3,6693.0,5.0,1,Urban
0,52.0,0,12.0,24590.0,False,166773.0,True,male,High School,Blue Collar,59,Commercial,10350.0,14,Minivan,yes,1507.0,1,No,0,0.0,,0,Urban
0,54.0,0,15.0,107808.0,False,278940.0,True,female,Bachelors,Manager,45,Commercial,27020.0,7,Pickup,no,1780.0,3,No,0,0.0,6.0,0,Urban
0,53.0,1,13.0,52759.0,False,164906.0,True,female,Bachelors,Professional,41,Private,24160.0,9,Minivan,no,0.0,0,No,0,0.0,13.0,0,Rural
0,51.0,0,15.0,76443.0,False,257889.0,True,female,Masters,Lawyer,7,Private,25450.0,6,SUV,no,5958.0,2,No,5,0.0,,0,Urban
0,39.0,2,12.0,59685.0,False,197089.0,True,male,High School,Blue Collar,42,Commercial,7470.0,7,Pickup,no,0.0,0,No,0,0.0,1.0,0,Rural
0,38.0,0,12.0,90647.0,False,251629.0,True,female,Masters,Lawyer,38,Private,13740.0,4,Minivan,no,8450.0,1,No,0,0.0,15.0,0,Rural
0,42.0,0,10.0,43174.0,False,208811.0,False,male,below High School,Blue Collar,48,Commercial,10020.0,13,Pickup,yes,0.0,0,No,0,4380.0,1.0,1,Urban
0,31.0,2,14.0,30653.0,True,0.0,False,female,High School,Clerical,41,Private,12930.0,13,Sports Car,no,35666.0,2,Yes,0,1826.0,7.0,1,Urban
0,44.0,0,4.0,146267.0,False,357184.0,True,male,Masters,,51,Commercial,6720.0,4,Pickup,no,0.0,0,No,0,0.0,10.0,0,Urban
0,41.0,2,0.0,0.0,True,54130.0,False,female,Masters,Home Maker,18,Private,32090.0,6,Minivan,no,0.0,0,No,0,0.0,17.0,0,Rural
3,36.0,4,0.0,,False,0.0,True,female,High School,Student,54,Private,1500.0,4,SUV,no,0.0,0,No,5,6716.0,10.0,1,Urban
0,48.0,1,10.0,84629.0,False,308848.0,True,female,Bachelors,Manager,35,Private,15060.0,7,SUV,no,9592.0,1,No,0,0.0,10.0,0,Urban
0,49.0,0,13.0,59148.0,False,162428.0,True,female,High School,Professional,18,Private,12310.0,1,SUV,no,8948.0,1,No,0,0.0,1.0,0,Urban
1,45.0,2,17.0,111268.0,False,288071.0,True,female,Masters,Lawyer,46,Private,24600.0,1,Van,no,28026.0,2,Yes,2,4644.0,10.0,1,Urban
0,47.0,0,10.0,81899.0,False,232928.0,False,male,High School,Professional,25,Private,14390.0,1,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,41.0,0,10.0,97700.0,False,0.0,False,female,Bachelors,Home Maker,43,Private,26250.0,8,Pickup,no,0.0,0,No,0,0.0,6.0,0,Rural
0,45.0,3,,1158.0,False,0.0,True,female,High School,Student,10,Commercial,6120.0,10,SUV,no,0.0,0,No,0,0.0,1.0,0,Rural
0,53.0,0,15.0,114088.0,False,306745.0,True,female,High School,Manager,25,Private,22920.0,10,Pickup,no,0.0,0,No,0,0.0,8.0,0,Urban
0,51.0,0,13.0,80621.0,False,256152.0,True,female,High School,Professional,27,Private,25700.0,1,Van,no,0.0,0,No,0,0.0,1.0,0,Urban
0,51.0,1,12.0,94328.0,False,327651.0,True,female,Masters,Lawyer,44,Private,6900.0,3,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Urban
0,36.0,3,11.0,49703.0,True,253132.0,False,male,Masters,,37,Commercial,42550.0,1,Panel Truck,yes,35879.0,1,Yes,0,53571.0,20.0,1,Urban
0,43.0,0,12.0,,False,179229.0,False,female,Bachelors,Manager,55,Private,8160.0,1,SUV,no,6836.0,3,No,0,0.0,6.0,0,Urban
0,43.0,0,11.0,,False,209570.0,True,female,High School,Blue Collar,32,Commercial,13160.0,13,Minivan,no,8569.0,3,Yes,3,0.0,1.0,0,Urban
0,53.0,0,13.0,25289.0,False,108139.0,True,female,below High School,Home Maker,31,Private,13850.0,1,SUV,no,0.0,0,No,0,4257.0,7.0,1,Urban
0,40.0,0,7.0,95405.0,False,0.0,False,male,Masters,,34,Commercial,24220.0,4,Panel Truck,no,0.0,0,No,3,0.0,14.0,0,Urban
0,31.0,3,14.0,26112.0,False,117229.0,True,female,below High School,Clerical,58,Private,14030.0,3,SUV,no,0.0,0,No,0,4277.0,5.0,1,Rural
0,32.0,3,13.0,30955.0,True,111256.0,False,female,High School,Clerical,9,Private,7800.0,4,SUV,no,0.0,0,Yes,0,2832.0,8.0,1,Urban
0,58.0,0,12.0,131560.0,False,,False,female,PhD,Doctor,40,Private,14870.0,1,SUV,no,0.0,0,No,2,19597.0,14.0,1,Urban
0,49.0,1,15.0,89612.0,False,261946.0,True,male,Masters,Professional,23,Commercial,6400.0,10,Pickup,yes,0.0,0,No,0,0.0,23.0,0,Urban
0,50.0,0,14.0,90566.0,False,295771.0,False,female,Masters,Lawyer,40,Private,23260.0,17,Van,no,0.0,0,No,0,0.0,18.0,0,Urban
0,45.0,2,12.0,62447.0,True,203472.0,False,male,High School,Blue Collar,39,Commercial,12240.0,7,Minivan,yes,0.0,0,No,0,0.0,1.0,0,Urban
0,46.0,0,5.0,108701.0,False,337340.0,True,female,Masters,Manager,39,Private,12070.0,3,SUV,no,0.0,0,No,0,0.0,17.0,0,Urban
0,47.0,0,12.0,94774.0,False,254197.0,False,male,High School,Manager,43,Commercial,21070.0,1,Van,no,3460.0,1,No,1,0.0,13.0,0,Urban
1,43.0,2,16.0,72357.0,False,288115.0,True,male,Bachelors,Blue Collar,40,Commercial,23190.0,1,Minivan,yes,0.0,0,No,0,0.0,7.0,0,Urban
0,41.0,0,12.0,80718.0,False,0.0,False,female,Bachelors,Professional,29,Private,26480.0,11,Sports Car,no,8623.0,3,No,5,0.0,8.0,0,Urban
0,48.0,0,11.0,140112.0,False,336063.0,False,female,PhD,,47,Commercial,28380.0,10,Pickup,no,0.0,0,No,2,0.0,17.0,0,Urban
0,39.0,0,11.0,19016.0,False,173712.0,False,male,High School,Professional,22,Commercial,10950.0,13,Pickup,yes,0.0,0,No,0,0.0,8.0,0,Rural
0,49.0,0,0.0,0.0,False,0.0,False,female,High School,Home Maker,55,Private,19810.0,7,Minivan,no,0.0,0,No,1,0.0,1.0,0,Rural
0,45.0,0,,19909.0,False,130331.0,True,female,below High School,Clerical,14,Private,7990.0,1,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Urban
0,36.0,0,,4885.0,False,99107.0,True,female,Masters,Lawyer,35,Private,7080.0,6,SUV,no,5486.0,1,No,5,0.0,17.0,0,Urban
1,59.0,1,12.0,119382.0,True,0.0,False,female,Masters,Manager,26,Commercial,24130.0,13,Pickup,no,0.0,0,No,0,2738.0,16.0,1,Urban
0,60.0,0,13.0,89511.0,False,224350.0,True,male,Masters,,5,Commercial,11380.0,4,Pickup,yes,4470.0,3,No,0,0.0,15.0,0,Urban
0,49.0,0,15.0,107375.0,False,332673.0,True,female,Bachelors,Professional,12,Private,19840.0,3,SUV,no,0.0,0,No,0,0.0,,0,Urban
0,45.0,2,13.0,36947.0,False,165094.0,True,female,High School,Clerical,32,Private,6200.0,6,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,34.0,2,13.0,27581.0,True,0.0,False,male,below High School,Blue Collar,38,Commercial,12250.0,4,Minivan,yes,0.0,0,No,6,0.0,5.0,0,Rural
0,57.0,0,14.0,8212.0,False,0.0,True,male,below High School,Student,5,Private,7200.0,4,Pickup,yes,0.0,0,No,0,1146.0,,1,Urban
0,33.0,1,11.0,86187.0,True,241285.0,False,male,Bachelors,Professional,81,Private,13420.0,17,Minivan,no,0.0,0,No,1,0.0,5.0,0,Rural
0,52.0,0,12.0,42255.0,False,0.0,False,male,High School,Blue Collar,61,Commercial,22280.0,3,Minivan,no,0.0,0,No,1,0.0,12.0,0,Urban
0,53.0,0,13.0,37646.0,False,,True,female,High School,Clerical,19,Private,16020.0,4,SUV,no,7462.0,2,No,0,0.0,10.0,0,Urban
0,57.0,0,8.0,,False,261901.0,True,female,Bachelors,Blue Collar,41,Commercial,32530.0,1,Minivan,no,0.0,0,No,2,0.0,9.0,0,Urban
0,37.0,0,11.0,116043.0,False,0.0,False,female,Bachelors,Home Maker,40,Private,16800.0,17,SUV,no,0.0,0,No,3,0.0,9.0,0,Urban
0,45.0,2,,89479.0,False,239934.0,True,male,Bachelors,Manager,30,Private,14950.0,10,Minivan,yes,0.0,0,No,0,0.0,8.0,0,Urban
0,38.0,0,8.0,92917.0,False,0.0,False,male,Bachelors,Professional,57,Private,15120.0,1,Minivan,yes,722.0,3,No,0,0.0,4.0,0,Rural
0,36.0,3,7.0,29741.0,True,0.0,False,female,below High School,Clerical,32,Private,8070.0,6,SUV,no,2797.0,2,No,0,0.0,7.0,0,Urban
0,51.0,0,12.0,3673.0,False,120377.0,True,male,High School,Student,5,Commercial,11180.0,10,Pickup,no,0.0,0,No,0,0.0,1.0,0,Rural
1,39.0,2,15.0,61370.0,True,0.0,False,male,Masters,Manager,6,Commercial,21770.0,6,Van,yes,35577.0,3,Yes,0,4658.0,12.0,1,Urban
0,51.0,0,13.0,32159.0,False,195096.0,False,female,below High School,Blue Collar,46,Private,2600.0,6,SUV,no,0.0,0,Yes,2,0.0,6.0,0,Rural
2,40.0,3,14.0,20126.0,True,138444.0,False,female,below High School,Blue Collar,5,Private,8260.0,6,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,54.0,0,11.0,44782.0,False,148676.0,False,female,below High School,Clerical,83,Private,30260.0,3,SUV,no,0.0,0,No,0,5259.0,9.0,1,Urban
0,34.0,4,14.0,59828.0,True,0.0,False,female,Bachelors,Blue Collar,56,Commercial,10880.0,10,SUV,no,0.0,0,No,0,0.0,13.0,0,Urban
1,41.0,2,14.0,74022.0,False,247884.0,True,female,Masters,Manager,51,Private,13000.0,10,Sports Car,no,4418.0,1,No,0,0.0,12.0,0,Urban
0,36.0,0,11.0,80256.0,False,235169.0,True,male,Bachelors,Blue Collar,9,Commercial,14860.0,4,Minivan,yes,2592.0,4,No,1,0.0,15.0,0,Urban
0,55.0,0,14.0,6094.0,False,0.0,True,male,High School,Student,28,Commercial,22770.0,4,Panel Truck,yes,2631.0,1,No,1,0.0,1.0,0,Urban
1,45.0,2,0.0,0.0,False,69743.0,True,female,Masters,Home Maker,27,Private,14300.0,1,Minivan,no,9062.0,1,No,1,0.0,11.0,0,Urban
2,45.0,2,12.0,30085.0,False,128194.0,True,male,below High School,Clerical,44,Commercial,7200.0,4,Pickup,no,0.0,0,Yes,3,3769.0,8.0,1,Urban
0,50.0,0,11.0,80241.0,False,0.0,False,female,Masters,Lawyer,17,Private,14520.0,4,Pickup,no,7628.0,2,No,7,0.0,11.0,0,Urban
1,44.0,2,15.0,46140.0,False,169084.0,True,male,High School,Blue Collar,29,Commercial,10510.0,1,Pickup,no,4276.0,3,No,7,5733.0,1.0,1,Urban
0,55.0,0,12.0,55673.0,False,245678.0,True,female,Bachelors,Blue Collar,43,Commercial,27400.0,14,Van,no,0.0,0,No,0,0.0,13.0,0,Urban
0,44.0,0,8.0,32317.0,False,0.0,False,male,High School,Clerical,68,Private,22450.0,7,Minivan,yes,3738.0,1,No,8,4363.0,1.0,1,Urban
0,50.0,0,9.0,58762.0,False,0.0,False,male,Masters,Lawyer,13,Private,13320.0,6,Minivan,yes,5253.0,3,No,0,0.0,8.0,0,Urban
0,60.0,0,15.0,76899.0,False,270631.0,True,male,PhD,Doctor,34,Private,7900.0,4,Sports Car,yes,45574.0,3,Yes,0,0.0,14.0,0,Urban
0,40.0,0,12.0,48640.0,False,0.0,False,male,High School,Blue Collar,19,Commercial,10360.0,1,Pickup,no,0.0,0,No,0,0.0,4.0,0,Rural
0,57.0,0,6.0,78592.0,False,248326.0,True,female,High School,Blue Collar,42,Commercial,15760.0,7,Sports Car,no,9462.0,3,No,0,0.0,8.0,0,Urban
0,47.0,0,12.0,80105.0,False,0.0,False,male,Masters,Manager,29,Private,14210.0,6,Minivan,yes,0.0,0,No,1,0.0,12.0,0,Urban
0,47.0,0,,21282.0,False,0.0,True,male,High School,Student,40,Commercial,18150.0,1,Van,no,6544.0,1,No,3,5523.0,,1,Urban
0,64.0,0,13.0,61521.0,False,248878.0,True,female,Masters,Lawyer,41,Private,7650.0,1,Sports Car,no,0.0,0,No,8,7390.0,9.0,1,Urban
0,34.0,1,9.0,105554.0,True,229868.0,False,male,Masters,Lawyer,75,Private,5300.0,4,Minivan,no,7504.0,2,No,2,1165.0,20.0,1,Urban
0,52.0,0,6.0,147666.0,False,405910.0,True,female,Masters,Lawyer,43,Private,6700.0,11,SUV,no,0.0,0,No,0,0.0,17.0,0,Rural
1,42.0,1,3.0,69290.0,True,0.0,False,male,Masters,,30,Commercial,23900.0,4,Panel Truck,yes,1052.0,2,No,1,2362.0,11.0,1,Urban
2,41.0,2,8.0,,False,0.0,True,male,below High School,Student,43,Commercial,5850.0,1,Pickup,yes,9419.0,1,No,5,0.0,6.0,0,Rural
0,41.0,2,10.0,78675.0,True,265450.0,False,male,Bachelors,Blue Collar,33,Commercial,13470.0,11,Minivan,yes,0.0,0,No,0,0.0,3.0,0,Urban
0,,2,8.0,2954.0,True,0.0,False,female,below High School,Clerical,21,Private,3100.0,9,Sports Car,yes,10099.0,2,No,4,6142.0,5.0,1,Urban
0,54.0,0,11.0,105762.0,False,0.0,False,male,Masters,Lawyer,5,Private,17480.0,6,Minivan,yes,0.0,0,Yes,2,0.0,18.0,0,Urban
0,42.0,2,11.0,79185.0,False,243880.0,True,female,Bachelors,Professional,28,Private,13020.0,3,SUV,no,6689.0,1,No,5,0.0,1.0,0,Urban
0,56.0,0,13.0,111702.0,False,,False,female,PhD,Manager,18,Private,18270.0,6,SUV,no,0.0,0,No,0,0.0,17.0,0,Urban
0,50.0,0,10.0,219024.0,False,0.0,False,male,PhD,,27,Commercial,23370.0,4,Panel Truck,yes,4117.0,2,No,4,0.0,20.0,0,Urban
0,59.0,0,12.0,5005.0,False,158960.0,False,female,High School,Student,30,Private,7500.0,1,SUV,no,0.0,0,Yes,0,0.0,,0,Urban
0,51.0,0,10.0,55573.0,False,0.0,False,female,Masters,Lawyer,18,Private,12160.0,1,SUV,no,9768.0,1,No,6,0.0,14.0,0,Urban
0,53.0,0,8.0,61862.0,False,245885.0,True,male,PhD,Doctor,33,Private,11270.0,1,Pickup,yes,0.0,0,No,0,686.0,14.0,1,Urban
0,35.0,0,11.0,13760.0,False,0.0,False,female,High School,Student,27,Commercial,7700.0,6,SUV,no,10177.0,2,No,3,0.0,1.0,0,Urban
0,54.0,0,13.0,88668.0,False,316419.0,True,female,PhD,Lawyer,63,Private,20090.0,4,Minivan,no,10520.0,2,No,1,1065.0,14.0,1,Urban
0,50.0,0,13.0,2657.0,False,109134.0,True,female,Masters,Home Maker,63,Private,10480.0,13,Sports Car,no,20452.0,2,Yes,2,5075.0,11.0,1,Urban
0,29.0,1,11.0,51122.0,False,201650.0,True,female,Bachelors,Blue Collar,40,Commercial,10470.0,1,SUV,no,19030.0,3,Yes,9,0.0,9.0,0,Urban
0,32.0,3,14.0,21944.0,False,128776.0,True,female,below High School,Blue Collar,34,Private,7270.0,1,SUV,no,0.0,0,Yes,1,0.0,1.0,0,Urban
0,57.0,0,12.0,,False,0.0,False,female,High School,Clerical,19,Private,11650.0,4,SUV,no,10231.0,1,No,0,680.0,1.0,1,Urban
0,43.0,0,10.0,97953.0,False,0.0,False,male,Bachelors,Blue Collar,43,Commercial,27180.0,1,Panel Truck,no,4784.0,2,No,4,0.0,,0,Urban
0,44.0,0,0.0,0.0,False,104490.0,True,female,Bachelors,Home Maker,28,Private,14190.0,4,Sports Car,no,35430.0,2,Yes,2,0.0,8.0,0,Urban
1,38.0,2,14.0,83937.0,False,234151.0,True,female,Bachelors,Blue Collar,28,Commercial,13800.0,3,SUV,no,10851.0,2,No,0,0.0,10.0,0,Urban
1,37.0,2,14.0,96188.0,True,0.0,False,female,Bachelors,Professional,49,Private,13340.0,1,SUV,no,0.0,0,Yes,1,0.0,10.0,0,Urban
1,55.0,1,14.0,17820.0,False,115540.0,True,female,Bachelors,Home Maker,32,Private,13340.0,1,SUV,no,6913.0,1,No,3,0.0,8.0,0,Rural
2,51.0,2,14.0,62894.0,False,228994.0,True,female,Bachelors,Clerical,84,Private,5990.0,17,Sports Car,no,0.0,0,Yes,0,0.0,10.0,0,Rural
1,42.0,2,12.0,68090.0,True,169854.0,False,female,Bachelors,Blue Collar,45,Commercial,11750.0,1,Minivan,no,9261.0,1,No,3,2287.0,12.0,1,Urban
0,45.0,2,4.0,25032.0,True,0.0,False,female,High School,Clerical,34,Commercial,6100.0,1,Pickup,yes,5771.0,1,No,5,6195.0,1.0,1,Rural
0,54.0,0,12.0,52078.0,False,194227.0,True,male,Masters,,51,Commercial,23250.0,1,Panel Truck,yes,5039.0,1,No,4,4862.0,18.0,1,Urban
0,48.0,0,14.0,42008.0,False,176219.0,True,female,Masters,Lawyer,23,Private,10000.0,4,SUV,no,0.0,0,No,0,0.0,14.0,0,Rural
0,54.0,0,8.0,90149.0,False,261569.0,True,female,Masters,Manager,17,Private,15910.0,4,SUV,no,0.0,0,No,1,0.0,10.0,0,Urban
0,48.0,0,12.0,22633.0,False,135679.0,True,female,Bachelors,Manager,30,Private,16730.0,13,SUV,no,0.0,0,No,0,0.0,9.0,0,Urban
0,50.0,0,0.0,0.0,False,109511.0,True,male,below High School,Student,32,Private,4980.0,6,Minivan,no,0.0,0,No,0,0.0,1.0,0,Rural
0,25.0,1,9.0,51544.0,True,,False,female,High School,Blue Collar,44,Commercial,20630.0,1,SUV,no,7767.0,2,No,8,9776.0,1.0,1,Urban
0,55.0,0,15.0,75249.0,False,0.0,False,male,Masters,,5,Commercial,17020.0,1,Van,yes,1316.0,2,No,1,5546.0,21.0,1,Urban
0,35.0,0,9.0,72389.0,False,213173.0,False,female,PhD,Lawyer,45,Private,13440.0,1,Minivan,no,8185.0,4,No,2,0.0,10.0,0,Urban
0,29.0,1,8.0,73842.0,True,0.0,False,female,High School,Blue Collar,25,Commercial,22340.0,1,Sports Car,no,4769.0,1,No,4,3418.0,1.0,1,Urban
1,45.0,2,0.0,0.0,True,0.0,False,male,below High School,Student,33,Private,6000.0,1,Pickup,no,41818.0,1,Yes,3,4423.0,1.0,1,Urban
0,37.0,0,14.0,,False,141069.0,False,female,Bachelors,Professional,34,Private,10370.0,6,SUV,no,663.0,2,No,0,0.0,9.0,0,Urban
0,56.0,0,16.0,109521.0,False,321674.0,True,male,PhD,,30,Commercial,7100.0,7,Pickup,no,0.0,0,No,2,0.0,17.0,0,Urban
0,45.0,3,17.0,71969.0,True,212081.0,False,female,Masters,Lawyer,44,Private,13060.0,6,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,51.0,0,11.0,117016.0,False,0.0,False,female,Masters,Manager,23,Private,20320.0,4,Minivan,no,1197.0,2,No,6,0.0,8.0,0,Urban
0,48.0,0,10.0,,False,0.0,False,female,Bachelors,Professional,43,Private,24150.0,4,Minivan,no,0.0,0,No,1,0.0,10.0,0,Rural
0,52.0,0,13.0,37295.0,False,163285.0,False,male,below High School,Blue Collar,28,Commercial,6700.0,4,Pickup,yes,0.0,0,No,0,0.0,1.0,0,Rural
0,40.0,0,7.0,50224.0,False,0.0,False,male,High School,Blue Collar,16,Commercial,13780.0,1,Minivan,yes,1937.0,2,No,6,0.0,5.0,0,Urban
0,41.0,1,13.0,109957.0,False,260749.0,True,female,Masters,Lawyer,50,Private,29470.0,6,Sports Car,no,0.0,0,No,1,2328.0,18.0,1,Urban
0,44.0,2,14.0,44141.0,False,141312.0,True,male,PhD,Doctor,11,Private,5900.0,10,Pickup,no,7401.0,1,No,0,0.0,0.0,0,Urban
0,54.0,0,,30388.0,False,0.0,False,male,Masters,Lawyer,24,Private,16580.0,4,Van,no,27130.0,2,No,0,0.0,13.0,0,Urban
0,42.0,0,12.0,85752.0,False,285727.0,True,male,Masters,,36,Commercial,5700.0,13,Pickup,no,0.0,0,No,2,0.0,19.0,0,Urban
0,50.0,0,11.0,8345.0,False,0.0,True,male,below High School,Student,39,Private,15330.0,10,Minivan,yes,0.0,0,No,0,0.0,5.0,0,Rural
0,38.0,0,14.0,10486.0,False,66515.0,True,male,below High School,Clerical,33,Private,6350.0,1,Minivan,no,5702.0,1,No,4,4700.0,5.0,1,Urban
0,36.0,0,12.0,33284.0,False,141018.0,True,female,High School,Blue Collar,68,Commercial,14640.0,10,SUV,no,0.0,0,No,0,0.0,10.0,0,Urban
0,62.0,0,12.0,33713.0,False,171810.0,True,female,Bachelors,Blue Collar,26,Commercial,23470.0,4,Sports Car,no,41913.0,3,Yes,0,6880.0,15.0,1,Urban
